time,open,high,low,close,atr,phase,p_none,p_long,p_short,y
1767324600.0,88851.5,89097.0,88813.5,88938.5,185.2648591234362,1.0,0.4033566092132539,0.16061888030873928,0.4360245104780068,0
1767325500.0,88939.5,89097.0,88829.0,88909.0,191.17451204319076,1.0,0.3601330427644613,0.18016457021922372,0.45970238701631505,0
1767326400.0,88908.0,88959.0,88768.5,88775.5,191.12633261153428,1.0,0.37009140484323594,0.24423328608782305,0.38567530906894104,0
1767327300.0,88776.0,88809.0,88649.5,88703.5,188.86730885356755,1.0,0.4124185657111757,0.2649951030412909,0.3225863312475333,1
1767328200.0,88703.5,88807.0,88676.0,88681.5,184.7339296497413,1.0,0.3204323857512661,0.358620828725088,0.32094678552364597,1
1767329100.0,88681.5,88742.0,88584.0,88603.5,182.82436324618834,1.0,0.3133641811135897,0.3301304961973017,0.3565053226891086,1
1767330000.0,88603.5,88681.5,88591.5,88639.5,176.1940515857463,1.0,0.37429092188659463,0.2606217760191221,0.36508730209428314,1
1767330900.0,88639.5,88729.0,88548.5,88552.0,176.50161932962158,1.0,0.2594081898623133,0.3217153133488817,0.41887649678880506,1
1767331800.0,88551.0,88665.5,88542.0,88646.0,172.71578937750576,1.0,0.39933206846066566,0.24541958594679972,0.35524834559253465,1
1767332700.0,88654.5,88759.0,88650.5,88730.0,168.45037585054106,1.0,0.31916222130323785,0.16376649726627712,0.5170712814304851,1
1767333600.0,88730.0,88827.0,88692.0,88759.5,166.06106328978814,1.0,0.23924455562125857,0.1580864795118316,0.6026689648669099,1
1767334500.0,88759.5,88897.0,88756.0,88889.5,164.27098734051756,1.0,0.2787788782975799,0.11723553472066807,0.603985586981752,1
1767335400.0,88889.5,89062.0,88875.0,88940.5,165.8944882447663,1.0,0.20752006545423476,0.07701988744398851,0.7154600471017766,1
1767336300.0,88940.5,89019.0,88891.0,88908.0,163.18773908442586,1.0,0.20300635871463002,0.14343367992204906,0.6535599613633208,1
1767337200.0,88908.5,89033.5,88908.5,89005.0,160.4957577212526,1.0,0.27028130962746894,0.14691585837242535,0.5828028320001057,0
1767338100.0,89004.0,89011.0,88820.0,88866.5,162.67463216973456,1.0,0.2427853934283063,0.15776437070272473,0.599450235868969,1
1767339000.0,88865.5,88892.5,88810.0,88833.0,156.94787272903923,1.0,0.20827605772811167,0.15244528968191337,0.6392786525899748,1
1767339900.0,88835.0,88874.0,88809.5,88837.5,150.3444532483936,1.0,0.21485154707828447,0.1500848949896649,0.6350635579320507,1
1767340800.0,88837.5,89073.0,88788.5,89049.0,159.92699230207978,1.0,0.30305941156855243,0.1472007164551314,0.5497398719763162,1
1767341700.0,89049.0,89078.5,88948.5,89030.0,157.78934999478835,1.0,0.26074692743486777,0.17835824188966787,0.5608948306754643,1
1767342600.0,89027.0,89146.0,88988.5,89065.5,157.76868213801777,1.0,0.3074888867591161,0.1163880998231643,0.5761230134177197,1
1767343500.0,89066.0,89168.0,89039.0,89147.5,155.7137762710165,1.0,0.26699201172933845,0.07774609284697444,0.6552618954236872,1
1767344400.0,89142.0,89304.5,89085.5,89219.5,160.23422082308676,1.0,0.2549144067111219,0.04883389068870156,0.6962517026001764,1
1767345300.0,89219.5,89249.0,89078.5,89138.5,160.96749076429484,1.0,0.3295185331063036,0.10286826569607725,0.567613201197619,1
1767346200.0,89131.5,89222.5,89095.5,89222.5,158.54124142398808,1.0,0.2857193913691385,0.09001268092050714,0.6242679277103543,1
1767347100.0,89222.5,89477.0,89186.5,89439.0,167.96686703656036,1.0,0.24744807508569608,0.04696242230023314,0.7055895026140707,1
1767348000.0,89439.0,89807.0,89415.0,89802.5,183.96923367680606,1.0,0.2930530133045472,0.08269450635436627,0.6242524803410866,2
1767348900.0,89808.5,89909.0,89541.5,89567.5,197.07857412846278,1.0,0.3921303391999969,0.13649252451303326,0.4713771362869699,2
1767349800.0,89567.5,89684.0,89566.5,89659.5,191.39439026214401,1.0,0.19206739830379724,0.04272436244548144,0.7652082392507213,2
1767350700.0,89668.0,89722.5,89587.5,89627.0,187.36621952913373,1.0,0.18681284545131085,0.02134752436064837,0.7918396301880407,2
1767351600.0,89628.0,89646.0,89476.5,89494.5,186.09006099133848,1.0,0.5571458130795042,0.03949892525177594,0.40335526166871977,2
1767352500.0,89493.5,89529.0,89316.0,89339.0,188.01219949195718,1.0,0.39432633098753483,0.040709625405740836,0.5649640436067245,0
1767353400.0,89338.0,89512.0,89338.0,89494.5,187.0113280996745,1.0,0.5096058686025374,0.06638198219236659,0.42401214920509606,2
1767354300.0,89495.5,89539.0,89451.5,89466.5,179.9033760925549,1.0,0.5020700014815457,0.07814280910709402,0.41978718941136045,2
1767355200.0,89467.5,89503.0,89346.5,89444.5,178.23170637165813,1.0,0.3727088067960647,0.09951867125488563,0.5277725219490496,0
1767356100.0,89443.5,89559.0,89395.0,89423.5,177.21515591653971,1.0,0.5189034386804127,0.09616196344150268,0.3849345978780847,0
1767357000.0,89424.5,89509.5,89386.5,89482.0,173.34264477964402,1.0,0.6615370543773683,0.07658613069815791,0.2618768149244737,2
1767357900.0,89482.0,89531.5,89368.5,89368.5,172.60388443824087,1.0,0.48443100213272894,0.1541538871720421,0.361415110695229,0
1767358800.0,89368.5,89487.5,89346.0,89430.0,170.38217840693795,1.0,0.48256098426139776,0.09454505270916076,0.42289396302944143,0
1767359700.0,89435.0,89664.5,89435.0,89514.0,174.96202280644238,1.0,0.6513464512820635,0.07662323477787786,0.2720303139400586,2
1767360600.0,89520.0,89548.5,89363.5,89416.0,175.6790211774108,1.0,0.44780444386705814,0.09275941207517001,0.45943614405777183,2
1767361500.0,89417.0,89497.0,89273.5,89320.0,179.0948053790243,1.0,0.4275090567550837,0.2691433627072161,0.3033475805377001,2
1767362400.0,89320.0,89364.0,89087.0,89115.0,186.08803356623685,1.0,0.5897427064701456,0.19938645351468964,0.21087084001516487,0
1767363300.0,89115.0,89136.5,88688.5,88870.5,204.7960311686485,1.0,0.3859401384249499,0.26046913424178736,0.35359072733326274,0
1767364200.0,88870.0,89474.0,88440.5,89364.5,263.9891717994593,1.0,0.49026447222751185,0.16900148078244295,0.3407340469900452,1
1767365100.0,89365.5,90136.0,89096.5,89545.5,319.38280238521224,1.0,0.48166625804502133,0.2662041974189145,0.2521295445360641,2
1767366000.0,89549.0,89838.5,89051.0,89138.0,352.8197450719828,1.0,0.6173013214102742,0.20604132385083776,0.17665735473888802,1
1767366900.0,89138.0,89343.0,88765.0,89109.0,368.9040489954126,1.0,0.5892443098349006,0.19475718497518804,0.21599850518991137,1
1767367800.0,89109.0,89762.5,89037.0,89724.5,394.37518835288313,1.0,0.6337098894080547,0.19026188296275012,0.1760282276291952,0
1767368700.0,89718.5,89859.0,89261.0,89382.5,408.9198177562486,1.0,0.3552320547555783,0.34216145608236576,0.30260648916205596,1
1767369600.0,89381.5,89752.0,89163.0,89748.0,421.7826879165166,1.0,0.6016079041059803,0.2183065807028841,0.18008551519113555,1
1767370500.0,89748.0,90170.0,89698.0,90013.5,425.36963877962256,1.0,0.40936632287630337,0.3160416490984952,0.2745920280252015,0
1767371400.0,90028.0,90788.0,90020.5,90100.5,450.3075217239352,1.0,0.5016153347244333,0.26822712350386363,0.230157541771703,0
1767372300.0,90100.0,90414.0,89858.0,90342.5,457.85698445793986,1.0,0.5002730107300882,0.1900079193940023,0.30971906987590947,0
1767373200.0,90343.0,90723.0,90332.0,90588.0,453.08148556808703,1.0,0.5577526618010636,0.12642848361767575,0.3158188545812605,0
1767374100.0,90585.0,90946.0,90485.0,90560.5,453.6470937417951,1.0,0.5363961744477351,0.19862674123903698,0.2649770843132279,0
1767375000.0,90543.0,90647.0,90308.5,90478.5,445.4223013316669,1.0,0.5094483573152332,0.3365139612786339,0.15403768140613291,0
1767375900.0,90477.5,90529.5,90140.0,90329.5,441.42785123654784,1.0,0.6390468756189772,0.25653300208761404,0.1044201222934088,0
1767376800.0,90329.5,90522.5,90186.0,90310.0,433.9330047196516,1.0,0.5690726072734499,0.3335439087158192,0.097383484010731,0
1767377700.0,90315.0,90520.0,90211.0,90262.5,425.0092186682479,1.0,0.5297230231339317,0.33807219082046186,0.13220478604560645,0
1767378600.0,90261.5,90286.0,89935.5,89976.5,419.6871316205159,1.0,0.9268747531355549,0.03637040716913128,0.03675483969531381,0
1767379500.0,89976.5,90062.0,89519.0,89744.0,428.49519364762193,1.0,0.8580423642317667,0.06784272994861941,0.07411490581961398,0
1767380400.0,89743.5,89976.0,89618.5,89947.5,423.4241083870775,1.0,0.9221369769468427,0.04551388217366579,0.03234914087949141,0
1767381300.0,89948.5,90130.0,89808.5,89923.0,416.14381493085773,1.0,0.886357055325448,0.07563865581504599,0.038004288859505964,0
1767382200.0,89934.0,90049.5,89849.0,89969.0,400.7406852929393,1.0,0.8961454932242549,0.06024852032791158,0.04360598644783368,0
1767383100.0,89992.5,90090.0,89833.5,89883.5,390.4377792005865,1.0,0.8970908219448859,0.05655095104483417,0.046358227010280105,0
1767384000.0,89873.0,90047.0,89752.0,90041.5,383.62079497197317,1.0,0.8799726593662934,0.07305071368335336,0.04697662695035331,0
1767384900.0,90037.0,90050.0,89843.0,89859.5,371.0050239025465,1.0,0.8619089535915028,0.0688183407924779,0.0692727056160193,0
1767385800.0,89858.5,89926.5,89767.5,89862.5,355.86180790950743,1.0,0.806622227224413,0.09904329113946721,0.09433448163611974,0
1767386700.0,89876.0,89902.0,89596.5,89757.5,352.2645359159712,1.0,0.8030501961621971,0.10210162159032844,0.09484818224747431,0
1767387600.0,89703.5,89799.5,89696.0,89773.5,334.4956404934018,4.0,0.771026456892674,0.11413442126674013,0.11483912184058581,0
1767388500.0,89761.5,89999.0,89761.5,89955.0,327.5673804581589,4.0,0.800632967648581,0.13504074489336484,0.064326287458054,0
1767389400.0,89955.0,89956.0,89837.0,89910.0,312.66971042543327,4.0,0.8066670099626186,0.117686544865928,0.07564644517145325,0
1767390300.0,89919.0,90155.0,89873.5,90024.0,310.4433025379023,4.0,0.8303622576610804,0.12123325207487719,0.04840449026404237,0
1767391200.0,90025.0,90313.5,89983.5,90082.0,311.8402094994807,4.0,0.8200338558122108,0.13050561244014128,0.04946053174764789,0
1767392100.0,90081.0,90188.5,90048.5,90086.5,299.5659088209464,4.0,0.8161624463671115,0.12226753300024078,0.06157002063264775,0
1767393000.0,90084.5,90306.5,90018.5,90271.5,298.7397724765931,4.0,0.6067746733995304,0.27864267334820514,0.11458265325226437,0
1767393900.0,90272.5,90376.0,90143.0,90163.5,294.04407444255077,4.0,0.7165296033427215,0.2024916064168828,0.08097879024039575,0
1767394800.0,90153.5,90168.0,90054.0,90054.0,281.18378341094,4.0,0.7817606261829898,0.12971343450129866,0.08852593931571147,0
1767395700.0,90055.0,90098.5,89886.5,89895.0,276.2420845958729,4.0,0.6415160674570212,0.2088015696277921,0.14968236291518666,0
1767396600.0,89905.5,89956.0,89858.5,89924.0,263.4747928390248,4.0,0.5600348433878007,0.2976033603350962,0.14236179627710308,0
1767397500.0,89924.0,90003.0,89883.0,89960.5,253.22659335052307,4.0,0.5854329466422966,0.26977658191090864,0.14479047144679463,0
1767398400.0,89960.5,90103.5,89957.0,90007.0,245.60326525405716,4.0,0.5589505901478273,0.30589489457102403,0.13515451528114872,0
1767399300.0,90001.5,90063.5,89923.0,90046.0,238.09588916448166,4.0,0.5321990905923258,0.3691849694055244,0.09861594000214978,0
1767400200.0,90038.5,90072.5,89985.5,90035.5,227.30332565273298,4.0,0.5972995004933968,0.28246254804424076,0.1202379514623625,0
1767401100.0,90034.5,90159.5,90021.0,90123.5,220.96023096325206,4.0,0.5744506476931683,0.27017439421656253,0.15537495809026913,0
1767402000.0,90122.5,90207.0,90101.5,90207.0,212.71307160873405,4.0,0.5793676024283271,0.21246507662674663,0.20816732094492618,2
1767402900.0,90206.0,90207.0,90031.5,90042.0,210.05499506525305,4.0,0.6674286272509834,0.2096379502541298,0.12293342249488672,0
1767403800.0,90041.0,90153.5,90041.0,90133.0,203.0867811320207,4.0,0.6013784869039681,0.2115201627187706,0.1871013503772613,0
1767404700.0,90133.0,90264.5,90133.0,90242.5,197.97343962259063,4.0,0.5120373142558359,0.24647530341362764,0.24148738233053654,2
1767405600.0,90242.5,90242.5,90094.0,90126.0,194.4396225066913,4.0,0.5647767161257603,0.18566197366532536,0.24956131020891434,0
1767406500.0,90126.0,90235.0,90109.5,90230.0,189.51536375621336,4.0,0.5222064753628132,0.2036293635987009,0.27416416103848595,0
1767407400.0,90230.0,90303.0,90200.0,90269.5,183.33569491648385,4.0,0.5260070875270125,0.15525245473946525,0.3187404577335221,2
1767408300.0,90268.5,90376.0,90266.5,90300.0,178.0617167081636,4.0,0.43098508528582524,0.16559365006793333,0.40342126464624145,2
1767409200.0,90301.0,90329.5,90166.5,90180.5,176.98587980043763,4.0,0.5127106092872954,0.22143933456129916,0.2658500561514054,0
